Gene,log2FC,pvalue,FDR,adjustedpvalue
ACSM2B,0.09615320707365704,0.3325649104147745,0.4162724197448619,0.38062236247235937
ACSM3,0.5535519054522302,0.01187382861565055,0.022019735889509163,1.6571878943750147
ACSM5,0.03568518658604525,0.7024433293312726,0.763581047610183,0.11714485950894041
ACSS1,-0.2837300645570746,0.000647587511378576,0.0015077475664998243,2.8216713638064714
ACSS2,-0.4008302849204757,0.00038040251410688045,0.000917213993272208,3.0375293281739504
ACSS3,0.9951362394447418,3.3201682540137136e-12,2.6347906644351684e-11,10.579253884015811
ACTA1,-0.725610441799283,1.667099452119016e-07,6.576110728739224e-07,6.182030882743619
ACTA2,1.1252916707576244,7.981804646089709e-11,5.1245408237385e-10,9.290345042789394
ACTA2-AS1,0.12461804946252553,0.3693338654773426,0.45379069723004106,0.3431444114547651
ACTB,0.4067151790960626,2.6548203146527994e-08,1.1706497948898381e-07,6.931573006630567
ACTBP9,0.7799517980215676,1.2507004244481612e-05,3.773690318315754e-05,4.423233742370594
ACTC1,-0.20394590178841376,0.0741728063838085,0.11402207738133284,0.9430110507987259
ACTG1,0.4660604738965404,5.0581056095241224e-11,3.340454399026982e-10,9.476194452479694
ACTG1P4,-0.16206725284991208,0.04999838777640623,0.08027289385033047,1.0954310803572738
ACTG2,1.0497045702620094,3.2220366399166865e-11,2.1875838764678794e-10,9.660035286242195
ACTL10,0.07208898509577999,0.7171193040942465,0.7756706656047959,0.11032263243986905
ACTL6A,1.7159103477897109,1.624204103471228e-11,1.1523598460680336e-10,9.938411883101535
ACTL6B,-3.06490493262619,9.613879844219549e-15,1.1833796413415093e-13,12.926875906521822
ACTL7A,0.12270123417399148,0.4882361821464913,0.571882338813655,0.242693315368364
ACTL7B,0.12719355832946366,0.2935546871488775,0.3750098606226344,0.4259573126517579
ACTL8,0.26050329851662823,0.03570688220559343,0.059626126588038175,1.224563402226947
ACTL9,0.9251160636517524,0.002172883883764776,0.004640827323224279,2.333404590591097
ACTN1,0.679101273514874,8.169321797325202e-07,2.9286383597861924e-06,5.533334253462135
ACTN2,-0.6866352196965568,3.000612653519876e-10,1.7507991042571689e-09,8.756763684252359
ACTN3,-0.050494723983922185,0.6332571083215798,0.7039005976440972,0.15248866606053454
ACTN4,0.10435581296011343,0.3625559531937903,0.446968254209756,0.3497233214119665
ACTR10,-0.7787355743943838,2.7591087671825464e-16,4.5351806649277604e-15,14.343405407563452
ACTR1A,-0.9130456009934189,2.5017145457765483e-22,1.3093556087338413e-20,19.882942387110937
ACTR1B,-0.6412653534406001,5.926736680044144e-11,3.8712265615617044e-10,9.412151411074028
ACTR2,-0.05953732779031107,0.33846986458382994,0.4223011960264406,0.37437768857995185
ACTR3,0.3271065784282303,6.692097198796439e-08,2.7969945234778137e-07,6.553308383977309
ACTR3B,-1.3057611602858756,1.1305773867703382e-12,9.808503279724451e-12,11.00839725836404
ACTR3BP2,-0.179014011653301,0.05553471529459489,0.08812685534318461,1.0548917266606852
ACTR3BP5,-0.15229090786581523,0.33653314445610666,0.42039983219851573,0.37633746599125784
ACTR3C,-1.529053462252488,3.151359451352826e-08,1.3747193951448468e-07,6.86178594007137
ACTR3P2,0.275608544981889,0.2800394982194169,0.3602866309863664,0.44335185277215916
ACTR5,0.10391166236833982,0.0687060225769078,0.10656889223408939,0.9723695486179019
ACTR6,-0.3211335060610985,6.423839877923415e-09,3.092603787595117e-08,7.509675716557857
ACTR8,0.4073809314004855,2.538616303698237e-09,1.2948426480591049e-08,7.887783004734629
ACTRT2,-0.2286332746018953,0.13541828021638355,0.19298545886822033,0.7144754131228166
ACTRT3,-0.7784684983615264,0.0002222890789848502,0.0005561664109476619,3.2547952434124796
ACVR1,-0.016371781492557247,0.8757590497403495,0.9039428380684018,0.04385903179938739
ACVR1B,-0.7916118464315609,7.107014503686588e-08,2.953743385463485e-07,6.529627237906312
ACVR1C,-1.7964350483616514,2.1937536420640865e-17,4.3416782606745267e-16,15.362342363007544
ACVR2A,-0.6357723347042334,7.5151563766226e-09,3.5869059198869285e-08,7.445280014182632
ACVR2B,-0.19239449700006084,0.03683823045723317,0.061310093206842775,1.2124680236348482
ACVR2B-AS1,-0.1929132906788551,0.22759161243430875,0.30165360832489424,0.5204914753659162
ACVRL1,0.6384796372483335,6.244225712793778e-05,0.00017045048567355988,3.7684017569751513
ACY1,-0.8681567040688307,1.6723841257926387e-17,3.3866124940036186e-16,15.470234493743257
ACY3,-0.7861886502655544,2.1651578959145556e-07,8.420173316140583e-07,6.074678969133508
ACYP1,-0.3442205567496135,0.002746822060587996,0.005746133584807583,2.240624281847303
ACYP2,-0.6220074811831129,8.205063054140952e-13,7.271506568865597e-12,11.13837559921534
ADA,0.00491560250295997,0.9552216028972733,0.9665414069034898,0.014779535940136984
ADAD1,0.20261590479932234,0.04952580429870281,0.07963355757311322,1.0989038820401666
ADAD2,-0.5857055162782752,0.022050495525693155,0.038659939146330397,1.4127388339193052
ADAL,-0.22688568339448523,0.0014787212493076205,0.0032520159056664438,2.4878473389308984
ADAM10,-0.15357636460621826,0.07285073665989365,0.11224974503190574,0.9498146367955715
ADAM11,-2.0534021326242,7.26518358906494e-17,1.3202648125198903e-15,14.87933895130808
ADAM12,1.655311360615685,1.799828179790642e-15,2.5137943068824497e-14,13.599670261670196
ADAM15,0.33873304839280216,0.004683022049228611,0.00939217403193942,2.027233868778454
ADAM17,0.657930718723085,1.2780278729616037e-15,1.8385848894012666e-14,13.735516313498445
ADAM18,0.25716723908751415,0.0790843571187263,0.12063029560009411,0.9185436079534985
ADAM19,0.34640328395434317,0.0007958488818294175,0.0018307894936164348,2.737361588530897
ADAM1A,-0.09380412265094229,0.22530660412893463,0.29911161903858674,0.5241667164025368
ADAM2,0.7765027641365023,0.00430446875251331,0.00869934060268979,2.0605136650211797
ADAM20,-0.18470698347581127,0.22551543328444654,0.29932536072967986,0.5238564854372726
ADAM21,0.04875112347174859,0.6187007621645833,0.691241213549698,0.16037037602161608
ADAM22,-1.5840613840242312,3.53622887143743e-17,6.773707372701698e-16,15.169173569009068
ADAM23,-0.720154763178046,0.00019141437774657615,0.0004828723522429367,3.316167660228298
ADAM28,0.1852756827835247,0.2491227230713463,0.32612380682929926,0.4866174968174391
ADAM29,0.17050483056299104,0.449464791979404,0.5339401431621187,0.272507426401109
ADAM30,0.04720022660332823,0.8319169852979943,0.8688879136250567,0.06103624384334463
ADAM32,0.3883249207789561,0.010064004885155756,0.018924788998536463,1.7229689539564041
ADAM33,0.33533383035191555,0.0009357152068821455,0.002127907618776833,2.672047230477714
ADAM3A,0.5719045948237094,0.07343486910510184,0.11302180262654594,0.9468377702595092
ADAM3B,0.6472244924098689,0.018794677242703707,0.033482470930478424,1.475182499547524
ADAM5,-0.03321634442885024,0.803337521162573,0.8464537772329069,0.07239675266524183
ADAM6,0.07338107307567565,0.7586111017714773,0.8104717435745453,0.09126212186860695
ADAM7,0.04308635305707842,0.8123294702241787,0.8534398133763137,0.06882710095840079
ADAM8,0.9113159488134626,0.00018966599047850162,0.00047887112989956784,3.31978134483931
ADAM9,1.3904468924048992,1.0842992764271765e-23,7.911176989382999e-22,21.101758899312898
ADAMDEC1,0.9106442438982514,1.5657609401170987e-07,6.204657733194249e-07,6.207282170440003
ADAMTS1,-0.8630488668535161,5.6559989534804145e-05,0.0001554700027226364,3.8083533938317764
ADAMTS10,-0.12035499273914319,0.1326088042033668,0.18957263149095716,0.7222243613566098
ADAMTS12,0.19641845628329868,0.090625472363666,0.13613678092664638,0.8660245228831976
ADAMTS13,0.2556351819099296,0.03293126073328022,0.05548014025660567,1.2558624496789097
ADAMTS14,0.12959702273568308,0.4696879965246933,0.5539793471532382,0.25650642585744776
ADAMTS15,1.6907392990880838,1.2980130160408004e-11,9.331186511196837e-11,10.030063129833048
ADAMTS16,-0.46685717304266827,0.029906954447257224,0.050861799373772686,1.293608279546132
ADAMTS17,-0.531313922842501,7.80094086268446e-05,0.00020964331672977852,3.678518978019023
ADAMTS18,-0.6323378891288005,0.019649030583144062,0.03484701824939829,1.4578343771996563
ADAMTS19,-1.980528460247867,3.073987316755364e-14,3.44495176506807e-13,12.462816854543416
ADAMTS2,-0.06864972933463598,0.5735978520302991,0.6517842259100218,0.18589615427764195
ADAMTS20,0.26548884954310026,0.06442214601908847,0.10063309854915065,0.9972591549353251
ADAMTS3,0.01779805900162401,0.9205524283984636,0.9389558917355663,0.027354808613310928
ADAMTS4,-0.2994671652774139,0.0024533317342146695,0.005185880329298188,2.2851775093416578
ADAMTS5,1.0439016535368584,2.083822209472126e-14,2.4173128829576507e-13,12.616667133395563
ADAMTS6,1.2047569711379182,1.3751195231874904e-12,1.1731473433071079e-11,10.93064743855236
ADAMTS7,-0.012937956191382938,0.9115515436305299,0.9317946898673168,0.03067976884797563
ADAMTS8,-2.1230733641206774,2.176327640991688e-27,3.6685379449047475e-25,24.435506984514102
ADAMTS9,1.1793158842344358,2.3480523539436446e-13,2.263012301612523e-12,11.64531308523753
ADAMTS9-AS2,0.491785336302919,0.004603445177355481,0.009243194530922753,2.034177906768948
ADAMTSL1,0.5613975712669372,0.0008614778596049344,0.00197082009027179,2.7053530192357185
ADAMTSL2,-0.30541977952659183,0.03453534564386449,0.057879382763805255,1.2374761089231234
ADAMTSL3,-0.7592760130052731,2.8302644077190907e-06,9.344498534846686e-06,5.029443999731103
ADAMTSL4,0.60880952673089,1.3009212958425415e-07,5.21008001195861e-07,6.283155607125564
ADAMTSL5,0.10793231812012483,0.47083854265989405,0.5551425957014106,0.25559544827911646
ADAP1,-1.6731079108041378,6.012612125814581e-26,7.275260672235643e-24,23.138151441313138
ADAP2,0.8035645903556148,2.403091761612781e-09,1.2308543343952137e-08,7.909793340660539
ADAR,-0.046597057941301756,0.2825621051987087,0.3630543539539946,0.44002835056948775
ADARB1,-1.4536469112132924,3.80331920493897e-10,2.195576948680168e-09,8.658451337515835
ADARB2,-1.7063497785536228,1.4809783082705876e-11,1.0547223721080915e-10,9.976861841910196
ADARB2-AS1,-0.24158485091359339,0.012631913638003993,0.0233000704203527,1.6326427663935357
ADAT1,0.17942952196377782,0.03266148641072258,0.05506739676145969,1.2591054537321889
ADAT2,0.23915164545458278,0.012160994348461294,0.022514696550908268,1.6475339020056972
ADAT3,0.04574707715974924,0.38422182000364646,0.4692290259083205,0.32861513082351884
ADCK1,-0.5207478172236222,3.1522511660661394e-11,2.144373030920918e-10,9.668699663392207
ADCK2,-0.3051047251421135,7.983501557344802e-05,0.00021421972232365974,3.6691405479671046
ADCK3,0.014164804374097173,0.8547538261214624,0.8872422396934125,0.051957790541167365
ADCK4,0.4762240778867053,5.1239524077934914e-08,2.1777020474924103e-07,6.662001540549797
ADCK5,0.011126160887100944,0.9581579967381264,0.9686201404695709,0.013846504932407291
ADCY1,-2.2136225150506323,3.721440830698303e-13,3.474387195719172e-12,11.459121784163544
ADCY10,0.25362666205805784,0.12449762282781957,0.1793887223461396,0.7462048632807405
ADCY10P1,-0.31555938665705074,0.08327660593300315,0.1262136046514828,0.8988938296670101
ADCY2,-0.8954680065511944,1.7832887130103798e-11,1.2579261969235124e-10,9.900344838389247
ADCY3,-0.2787143312738305,1.996382668138715e-05,5.853597069895211e-05,4.23257717536715
ADCY4,0.5273002256113353,0.005323559192712696,0.010558133218783164,1.97641286252663
ADCY5,-2.0280875125036184,4.0772473142974606e-19,1.1683010416888457e-17,16.932445236077605
ADCY6,0.02184543998476407,0.7603613031006501,0.8121286038448736,0.09037519302759742
ADCY7,0.013772001402360345,0.8788818585051343,0.9061005569429893,0.04282360265199891
ADCY8,-0.16431203277642403,0.2978323532611773,0.3794827909299742,0.4208079140336185
ADCY9,-0.3575765243652125,0.007684795786120109,0.014778267396093444,1.8303764796369602
ADCYAP1,-1.3625464831870007,1.1043521375169443e-09,5.948121407049174e-09,8.225620175679099
ADCYAP1R1,-0.07119259510055542,0.6111850872306817,0.6846281348346618,0.16454525747337806
ADD1,-0.24759615216936126,2.6496118822198437e-05,7.61276755909456e-05,4.118457430333275
ADD2,-1.6723974566045339,1.8537602018057781e-07,7.270476067480236e-07,6.138437150803896
ADD3,-0.8049034714195038,1.2908904205776873e-09,6.877058339093251e-09,8.162597291458644
ADD3-AS1,-0.5021311278415723,6.651401637165745e-05,0.00018073769740478617,3.7429512549244652
ADGB,-0.0015471332496588275,0.9953629211993921,0.9971988572347231,0.0012182278587357313
ADH1A,0.12777427296563726,0.2890269580883287,0.37013991192502765,0.4316340827129483
ADH1B,-0.16297068149803007,0.34963486195873994,0.4338397449484984,0.3626706638913647
ADH1C,-0.0962284692384685,0.7273851854410235,0.7839991490298318,0.10568440870822594
ADH4,0.22106506102138823,0.02663277829373022,0.045806654496893535,1.339071425896799
ADH5,0.2270322998546881,0.002090146745344448,0.004478205360247983,2.348895994549414
ADH6,-0.15520152312752344,0.409112878179161,0.49480612442253713,0.3055649335650433
ADH7,-0.3277641514443941,0.03355874527415323,0.056443906688057606,1.2483829347768531
ADHFE1,-0.5543337431964108,1.2312189552154337e-08,5.71684150899993e-08,7.242843847792878
ADI1,0.13925961392095232,0.172369292881888,0.23802543822706815,0.6233766265935687
ADIG,0.30400018437691045,0.08637173268000951,0.13036296715850268,0.8848457632276088
ADIPOQ,0.08546916886309308,0.5939512139078946,0.6696506098222593,0.174151731335066
ADIPOR1,-0.10818936220151798,0.08084178061255319,0.12298094241190173,0.9101621832484333
ADIPOR2,-0.4593180487017072,0.0002790662103249237,0.0006866253586432239,3.163280161126627
ADIRF,-1.9728723425576034,3.978441758229119e-13,3.694569660130552e-12,11.432436140520807
ADIRF-AS1,-0.1432598961044924,0.1994594729164642,0.269109540573207,0.5700709051910945
ADK,-0.01592664188142834,0.8651737030156792,0.8958515420084402,0.047763954432181545
ADM,1.6742626798375806,2.7671117135335724e-10,1.622301379280105e-09,8.78986846257868
ADM2,-0.3897830840598875,0.015548886349793985,0.02819331455205227,1.5498538632186454
ADM5,-0.7837029511348241,0.0008076503294231104,0.0018556673577514254,2.7314998716734165
ADNP,0.3938716464973737,8.061581756936468e-08,3.323906567190303e-07,6.478351192446283
ADNP2,0.6213862723352435,2.164026871970493e-10,1.2937892654460775e-09,8.888136456516657
ADO,-0.5176710836484943,4.97495948350037e-11,3.290878476203411e-10,9.482688154803387
ADORA1,-0.4891921753008148,0.00018131364286246026,0.0004590023882800884,3.3381850547368885
ADORA2A,0.12356884756661568,0.16233788562376011,0.22601176808019735,0.64586894722767
ADORA2A-AS1,0.06084561292755453,0.7478188098413687,0.8013026390690734,0.09620342691920614
ADORA2B,0.16754374341233635,0.2534906736073832,0.3310439754387508,0.4801143112942604
ADORA3,0.7917063735905199,1.2803531426220533e-05,3.8568389834814183e-05,4.413768491817182
ADPGK,0.2826863269928399,0.004653980954067976,0.009340827925712718,2.0296146283059877
ADPRH,0.3001279312949432,0.0028228879488240875,0.005893152309972526,2.2296523343119774
ADPRHL1,-0.6365597774404419,1.4856181133300189e-05,4.4309308024420165e-05,4.353505032264089
ADPRHL2,0.1938998526064033,0.029132482698100107,0.04968989128450543,1.3037319534374223
ADPRM,-0.018068506224325986,0.7542762986335358,0.8068633765679409,0.09319999666062923
ADRA1A,-0.27008108513224194,0.029488925909731373,0.050234759345250506,1.2989956739315762
ADRA1B,-1.9565661822760108,6.397546198765468e-08,2.682601204155525e-07,6.571443884803874
ADRA1D,-0.5157540538742875,0.03955535354442945,0.06529424943154889,1.1851250660468198
ADRA2A,-1.0322319944472254,5.118622995573452e-10,2.899406332741745e-09,8.537690916862472
ADRA2B,0.23113976098066846,0.12079237926158197,0.1747917431716054,0.7574790864596471
ADRA2C,-0.4951913659349625,2.0313871904124096e-05,5.951949857115814e-05,4.225340736210437
ADRB1,-2.0006709331782933,2.8155888140037857e-15,3.816895274092098e-14,13.41828975582451
ADRB2,-0.3606257418764205,0.008078777288936474,0.015468975675376837,1.8105384434602971
ADRB3,-0.4410313707974707,0.056299206564030146,0.08919271498820489,1.049670616135385
ADRBK1,0.031736291287058904,0.7046523201521904,0.7653676712011461,0.11612988613486808
ADRBK2,-1.5918863575688231,5.293306837273838e-14,5.716602396243106e-13,12.2428620129847
ADRM1,0.2647386397908065,1.685912855235971e-05,4.99177250244429e-05,4.301745215630212
ADSL,0.4302990409751448,2.383087897118654e-10,1.411716780934904e-09,8.850252422841235
ADSS,-0.7650840880616308,5.292377242716792e-21,2.1416603405046992e-19,18.669249405558958
ADSSL1,0.49769228300734714,0.0019281296243239198,0.00415585046540787,2.381340087490357
ADTRP,-0.11300040727606486,0.24237578188784833,0.3184512638231892,0.49695702320994806
AEBP1,2.3189811597902104,4.054073254298557e-14,4.456722143478516e-13,12.350984441371672
AEBP2,0.11115174940027295,0.05130313423849693,0.0821078579791345,1.0856152775496228
AEN,1.196409611806053,1.2302690037341247e-08,5.713516053442804e-08,7.243096548031017
AES,-0.42227332911772386,0.0008227761301015763,0.0018868731630646207,2.7242572924331117
AF001548.5,-0.002856505019035893,0.9881527635052028,0.9917640473696944,0.0035916394528155314
AF007147,-0.3951141103349709,0.00015834170265230664,0.0004046620552308322,3.392907517072387
AF067845.1,0.6521685113185467,0.0002765346299349706,0.0006808077583471547,3.1669755037634224
AF070581,-2.207841294299434,1.8116414123972025e-10,1.1020956911273766e-09,8.95778069557102
