Name,Description,GTEX-NPJ7,GTEX-P44H,GTEX-Q2AG,GTEX-QVJO,GTEX-UTHO,GTEX-WVLH,GTEX-Y8DK
ENSG00000259100,RP11-1074O12.1,8,10,11,4,0,6,4
ENSG00000165355,FBXO33,1911,1398,2509,1551,1835,3606,1634
ENSG00000258526,RP11-111A21.1,3,1,0,0,0,2,2
ENSG00000258418,RP11-662J14.1,2,3,1,12,0,8,2
ENSG00000258480,RP11-662J14.2,2,0,5,6,0,3,0
ENSG00000251363,RP11-129M6.1,0,0,0,0,0,0,0
ENSG00000258385,RP11-629F19.1,0,0,0,0,0,0,0
ENSG00000279972,RP11-354G16.1,0,0,2,0,0,0,0
ENSG00000258901,CTD-2298J14.1,1,0,0,0,0,0,0
ENSG00000258636,CTD-2298J14.2,16,9,29,12,0,49,23
ENSG00000251858,SNORA31,0,0,0,0,0,0,0
ENSG00000165379,LRFN5,2320,1520,3489,1344,2204,4073,1834
ENSG00000258536,FKBP1BP1,1,2,3,0,0,3,0
ENSG00000259149,RP11-313C4.1,0,0,0,0,0,0,0
ENSG00000258394,CTD-2307P3.1,0,0,0,0,0,0,0
ENSG00000258850,RP11-214N1.1,2,0,0,0,0,0,0
ENSG00000258505,RP11-90P16.1,0,0,0,0,0,0,0
ENSG00000258622,RP11-90P16.2,0,0,0,0,0,0,0
ENSG00000258934,RP11-97N10.1,0,0,0,0,0,0,0
ENSG00000259047,RP11-16O13.1,0,0,0,0,0,0,0
ENSG00000258406,RP11-88E18.1,0,0,0,0,0,0,0
ENSG00000259051,HNRNPUP1,7,6,13,6,16,8,4
ENSG00000258828,KRT8P2,0,0,0,0,0,0,0
ENSG00000258387,RP11-557C9.3,0,0,0,0,0,0,0
ENSG00000258894,RP11-557C9.1,0,0,0,0,0,0,0
ENSG00000258969,RP11-305B6.3,0,0,0,0,0,0,0
ENSG00000259019,EIF4BP1,0,0,0,0,0,0,0
ENSG00000259137,RP11-305B6.1,1,2,7,2,1,2,0
ENSG00000259148,RP11-322L17.1,0,0,0,0,0,0,0
ENSG00000259126,RP11-99L13.2,0,7,0,0,0,7,0
ENSG00000258487,RP11-99L13.1,0,0,0,0,0,0,0
ENSG00000189139,FSCB,0,0,0,0,14,0,0
ENSG00000258747,RP11-163M18.1,0,0,0,1,0,0,0
ENSG00000258998,RP11-398E10.1,6,33,12,10,0,105,12
ENSG00000259000,DOCK11P1,1,0,0,0,1,1,2
ENSG00000258633,RP11-857B24.1,4,2,0,0,0,0,0
ENSG00000258509,RP11-857B24.3,2,0,0,2,4,0,0
ENSG00000259046,RP11-857B24.2,0,0,0,0,0,0,0
ENSG00000179476,C14orf28,284,233,237,172,402,504,184
ENSG00000258949,RP11-857B24.5,0,0,1,0,0,1,0
ENSG00000179454,KLHL28,807,589,1011,610,610,1766,728
ENSG00000198718,TOGARAM1,2340,1147,3932,2075,1987,5236,2094
ENSG00000278147,CTD-3028N15.3,0,0,0,0,0,0,2
ENSG00000249163,CTD-3028N15.1,0,0,0,2,0,0,0
ENSG00000185246,PRPF39,2306,1461,2037,1471,2983,3619,1264
ENSG00000212615,SNORD58,0,0,0,0,0,0,0
ENSG00000239043,SNORD127,0,0,0,0,0,1,0
ENSG00000100442,FKBP3,3865,3028,4146,2467,7091,6807,3441
ENSG00000187790,FANCM,189,159,230,205,353,402,115
ENSG00000129534,MIS18BP1,464,284,323,316,269,633,257
ENSG00000199739,RNU6-552P,0,0,0,0,0,0,0
ENSG00000258608,DNAJC19P9,3,2,13,9,4,5,5
ENSG00000260046,RP11-454K7.3,4,0,0,0,0,2,0
ENSG00000257900,RP11-454K7.1,0,0,0,0,0,0,0
ENSG00000258746,RP11-454K7.2,0,0,0,0,0,0,0
ENSG00000258845,RP11-945F5.1,0,0,0,0,0,0,0
ENSG00000258616,RP11-369C8.1,0,0,0,0,0,0,0
ENSG00000258700,LINC00871,0,3,10,2,0,4,1
ENSG00000165496,RPL10L,0,2,0,0,2,2,0
ENSG00000139915,MDGA2,312,201,409,321,346,652,287
ENSG00000251735,SNORA25,0,0,0,0,0,0,0
ENSG00000258392,RPA2P1,0,0,0,0,0,0,0
ENSG00000244053,RPL13AP2,15,30,12,9,20,1,5
ENSG00000214903,RPS15AP3,2,0,0,2,0,0,0
ENSG00000263945,MIR548Y,0,0,0,0,0,0,0
ENSG00000259129,LINC00648,14,2,10,0,0,19,6
ENSG00000259117,RP11-476J6.1,0,0,0,0,0,0,0
ENSG00000258639,RP11-10A2.1,0,0,0,0,0,0,0
ENSG00000270359,RP11-2G1.3,0,0,0,0,0,0,0
ENSG00000207366,RNU6-297P,0,0,0,0,0,0,0
ENSG00000258751,RP11-2G1.1,0,0,0,0,0,0,0
ENSG00000258750,RP11-2G1.2,0,0,0,0,0,0,0
ENSG00000242417,RP11-286B5.1,0,0,0,0,0,0,0
ENSG00000258381,RP11-737F10.1,0,0,0,0,0,0,0
ENSG00000258868,RP11-816J8.1,0,0,0,2,2,0,1
ENSG00000258401,RP11-326E7.1,0,0,0,0,0,0,0
ENSG00000252424,RNA5SP384,0,0,0,0,0,0,0
ENSG00000213741,RPS29,5762,3884,4753,3011,4111,5951,2993
ENSG00000252919,Y_RNA,0,0,0,0,0,0,0
ENSG00000165501,LRR1,83,84,34,65,161,92,46
ENSG00000258568,RHOQP1,6,2,5,4,0,4,7
ENSG00000278009,RP11-649E7.8,2,0,0,0,0,1,0
ENSG00000165502,RPL36AL,3441,2836,3344,2434,7019,4842,2949
ENSG00000168282,MGAT2,2,8,23,4,0,31,23
ENSG00000165506,DNAAF2,443,399,664,402,742,859,430
ENSG00000258450,RP11-649E7.7,1,1,8,1,0,12,4
ENSG00000100479,POLE2,77,61,27,27,9,53,17
ENSG00000259155,RP11-831F12.3,4,0,4,0,18,0,4
ENSG00000258462,RP11-831F12.4,0,0,0,0,0,1,0
ENSG00000221114,RNU6ATAC30P,0,0,0,0,0,0,0
ENSG00000197776,KLHDC1,758,505,635,538,896,1389,511
ENSG00000258400,RP11-831F12.2,1,2,4,4,0,5,2
ENSG00000165516,KLHDC2,2283,1548,3282,1818,2240,4426,2096
ENSG00000165525,NEMF,2341,1236,2753,2108,1085,3546,1703
ENSG00000277634,Y_RNA,0,0,0,0,0,0,0
ENSG00000252474,RNU6-539P,0,0,0,0,0,0,0
ENSG00000278771,RN7SL3,25,0,8,0,0,12,7
ENSG00000282885,RP11-596C23.6,4,1,2,1,2,7,1
ENSG00000274012,RN7SL2,2238,90,407,212,341,1036,455
ENSG00000278002,RP11-596C23.2,11,2,9,0,2,4,0
ENSG00000165527,ARF6,1975,1455,2395,1387,2050,3057,1321
ENSG00000251929,RNU6-189P,0,0,0,0,0,0,0
ENSG00000274704,Metazoa_SRP,0,0,0,0,0,0,0
ENSG00000214900,LINC01588,20,14,39,21,16,20,19
ENSG00000278038,MIR6076,0,0,0,0,0,0,0
ENSG00000270788,PDLIM1P1,2,0,0,0,1,0,0
ENSG00000243038,RP11-58E21.1,2,0,0,0,0,0,0
ENSG00000201358,RN7SKP193,1,0,0,0,0,0,0
ENSG00000251792,Y_RNA,0,0,0,0,0,0,0
ENSG00000100483,VCPKMT,530,551,807,600,1128,1344,709
ENSG00000100485,SOS2,1726,1891,1776,1458,2220,2700,1254
ENSG00000087299,L2HGDH,811,491,1241,645,370,1645,592
ENSG00000264712,MIR4504,0,0,0,0,0,0,0
ENSG00000125375,ATP5S,1756,1460,2300,1141,1448,3052,1344
ENSG00000100490,CDKL1,222,85,551,257,90,399,227
ENSG00000258857,RP11-247L20.3,2,0,3,3,0,4,5
ENSG00000012983,MAP4K5,2521,2079,2361,1917,3875,4521,1740
ENSG00000259113,RP11-406H23.2,4,0,0,0,0,0,1
ENSG00000201573,Y_RNA,0,0,0,0,0,1,1
ENSG00000273675,RP11-406H23.5,1,0,0,0,0,0,0
ENSG00000198513,ATL1,4935,2162,7978,3800,3568,12191,4801
ENSG00000258577,SNRPGP1,0,0,0,0,0,0,0
ENSG00000151748,SAV1,1458,940,1293,878,1077,1869,950
ENSG00000243103,RN7SL452P,0,2,1,0,0,0,1
ENSG00000269906,RP11-248J18.2,28,29,16,17,41,37,8
ENSG00000258491,ZFP64P1,0,0,0,0,0,0,0
ENSG00000100503,NIN,2521,1912,2827,1683,3007,4842,1716
ENSG00000270062,RP11-248J18.3,6,12,7,6,0,10,3
ENSG00000258843,RP11-286O18.1,0,0,0,2,2,0,1
ENSG00000252945,snoU83B,0,0,0,0,0,0,0
ENSG00000258687,RP11-218E20.2,2,0,0,0,0,0,0
ENSG00000100504,PYGL,746,507,368,260,654,272,157
ENSG00000131969,ABHD12B,514,186,511,260,771,658,365
ENSG00000258745,RP11-218E20.5,1,0,2,0,0,0,0
ENSG00000258711,RP11-218E20.3,23,29,36,10,10,24,29
ENSG00000100505,TRIM9,10734,8006,16022,6090,10537,21563,8543
ENSG00000259055,RP11-1140I5.1,2,0,1,0,0,0,0
ENSG00000139921,TMX1,914,560,747,482,806,1116,446
ENSG00000201376,SNORA70,0,0,0,0,0,0,0
ENSG00000201820,Y_RNA,0,0,0,0,0,0,0
ENSG00000258955,LINC00519,2,0,0,2,0,3,0
ENSG00000258479,LINC00640,3,2,0,0,13,9,2
ENSG00000258942,RP11-255G12.2,0,0,1,1,0,1,0
ENSG00000258808,RP11-255G12.3,1,0,0,2,0,1,2
ENSG00000258893,SETP2,0,0,0,0,0,1,0
ENSG00000258537,FRMD6-AS2,0,0,0,0,0,0,1
ENSG00000139926,FRMD6,493,507,1167,404,645,1804,506
ENSG00000252400,RNU6-1291P,0,0,0,0,0,0,0
ENSG00000277050,RP11-102G14.1,72,70,27,7,24,39,40
ENSG00000273888,FRMD6-AS1,27,42,34,8,30,119,43
ENSG00000251756,RNA5SP385,0,0,0,0,0,0,0
ENSG00000207004,RNU6-301P,0,0,0,0,0,0,0
ENSG00000259111,RP11-280K24.1,0,1,1,0,0,1,0
ENSG00000258423,OR7E105P,0,0,2,0,0,0,0
ENSG00000258550,OR7E106P,2,0,4,0,0,0,4
ENSG00000258535,RP11-280K24.4,2,1,6,2,2,8,2
ENSG00000258849,OR7E159P,0,0,0,0,0,0,0
ENSG00000259157,RP11-280K24.6,0,0,0,0,0,0,0
ENSG00000186469,GNG2,7846,5674,7887,4679,6045,12898,4668
ENSG00000258928,RP11-463J10.2,2,0,0,0,0,0,0
ENSG00000258854,RP11-463J10.4,0,6,2,2,5,0,0
ENSG00000087302,C14orf166,3031,2604,3039,2079,3939,4662,2374
ENSG00000087303,NID2,68,36,110,79,30,124,77
ENSG00000258694,RP11-1033H12.1,2,0,0,0,0,2,0
ENSG00000258981,COX5AP2,1,0,1,0,1,0,0
ENSG00000258440,RP11-1033H12.3,0,0,0,0,0,0,0
ENSG00000168229,PTGDR,26,11,20,12,10,23,26
ENSG00000261208,RP11-452D12.1,6,0,5,3,0,4,3
ENSG00000125384,PTGER2,7,18,12,6,3,10,4
ENSG00000087301,TXNDC16,1217,640,1489,980,813,2464,844
ENSG00000180998,GPR137C,1394,851,2555,1393,1880,4381,1412
ENSG00000197930,ERO1A,2362,2084,2861,1449,2585,4138,1849
ENSG00000100519,PSMC6,3703,2667,3738,2568,4736,6663,3065
ENSG00000198252,STYX,527,378,431,336,377,649,280
ENSG00000100522,GNPNAT1,527,264,773,447,350,1083,382
ENSG00000258698,RP11-589M4.3,0,0,0,0,0,0,0
ENSG00000258802,RP11-589M4.2,2,2,0,0,0,0,0
ENSG00000073712,FERMT2,4100,3788,2350,1570,1732,2432,1388
ENSG00000271075,RP11-589M4.4,1,8,0,0,0,1,0
ENSG00000258503,RP11-368P15.1,0,1,0,0,0,0,3
ENSG00000258993,RP11-368P15.2,0,0,0,0,0,3,0
ENSG00000100523,DDHD1,2477,2367,3189,1653,2243,4549,2172
ENSG00000258731,RP11-547D23.1,5,0,8,0,0,4,1
ENSG00000237356,AL163953.3,0,0,4,0,0,7,7
ENSG00000225680,AL163953.2,0,0,0,0,0,0,0
ENSG00000226132,RPS3AP46,0,0,0,0,0,0,0
ENSG00000235269,AL162759.1,0,0,0,0,0,1,0
ENSG00000231922,AL138479.3,0,0,0,0,0,0,0
ENSG00000266431,MIR5580,0,0,0,0,0,0,0
ENSG00000125378,BMP4,240,121,150,57,335,202,142
ENSG00000224004,ATP5C1P1,2,2,8,4,5,6,1
ENSG00000100526,CDKN3,95,82,189,90,235,265,122
ENSG00000100528,CNIH1,3589,2379,4022,2205,3159,5613,2467
ENSG00000258753,RP11-794A8.1,0,0,0,0,0,0,0
ENSG00000197045,GMFB,7830,7611,10179,6627,7939,19238,6092
ENSG00000100532,CGRRF1,946,949,815,573,1115,1177,591
ENSG00000020577,SAMD4A,2511,1419,2575,1291,1676,3687,1195
ENSG00000131979,GCH1,205,214,135,214,147,379,123
ENSG00000252019,RNU6ATAC9P,0,0,0,0,0,0,0
ENSG00000265432,MIR4308,0,0,0,0,0,0,0
ENSG00000258872,FDPSP3,0,0,0,0,0,0,0
ENSG00000198554,WDHD1,311,162,315,197,106,409,209
ENSG00000233924,RPSAP13,0,0,0,0,0,0,0
ENSG00000180008,SOCS4,878,890,957,748,1058,1462,507
ENSG00000168175,MAPK1IP1L,3742,2784,3581,1783,2850,5003,1974
ENSG00000131981,LGALS3,3708,3392,1304,1014,1535,1125,945
ENSG00000126787,DLGAP5,12,2,1,10,0,0,0
ENSG00000258050,RP11-698F20.3,0,0,0,0,0,3,0
ENSG00000279392,RP11-665C16.9,6,9,10,17,9,15,0
ENSG00000271180,RP11-665C16.8,0,0,3,0,0,0,2
ENSG00000258413,RP11-665C16.6,3,9,9,3,8,3,4
ENSG00000178974,FBXO34,4240,1889,5821,2397,2939,6504,3302
ENSG00000239686,RP11-665C16.1,2,2,0,0,0,3,2
ENSG00000278818,Metazoa_SRP,2,0,0,0,0,1,0
ENSG00000258469,CHMP4BP1,27,13,18,7,40,7,5
ENSG00000258455,RP11-665C16.5,2,0,0,0,0,0,0
ENSG00000126775,ATG14,1695,1396,2218,936,1963,3225,1066
ENSG00000259318,RP11-454L9.2,0,5,11,8,1,14,8
ENSG00000182521,TBPL2,0,0,0,0,0,0,1
ENSG00000186615,KTN1-AS1,101,59,105,72,22,119,56
ENSG00000213641,RPL7AP4,0,0,1,1,1,0,0
ENSG00000271484,ABI1P1,2,0,2,0,0,0,0
ENSG00000126777,KTN1,7660,6323,6732,6566,8136,9434,4304
ENSG00000200742,Y_RNA,0,0,0,0,0,0,0
ENSG00000258784,RP11-813I20.2,0,0,0,0,0,0,0
ENSG00000177350,RPL13AP3,7,0,0,2,4,2,2
ENSG00000258791,LINC00520,0,0,0,0,0,0,0
ENSG00000259868,RP11-1012E15.2,32,22,36,11,88,44,24
ENSG00000277763,CTD-2588E21.1,10,17,10,20,0,17,6
ENSG00000139946,PELI2,689,698,554,563,833,754,328
ENSG00000259483,RP11-930O11.2,1,2,0,0,0,0,0
ENSG00000275569,RP11-930O11.3,4,8,0,5,18,4,6
ENSG00000259719,RP11-930O11.1,1,0,0,0,0,1,0
ENSG00000070269,TMEM260,742,412,882,568,867,1472,450
ENSG00000258803,RP11-624J12.1,0,0,0,0,0,0,0
ENSG00000258428,RP11-1085N6.2,1,0,0,0,0,0,0
ENSG00000242995,RP11-1085N6.1,0,0,0,0,0,0,0
ENSG00000259133,RP11-1085N6.3,0,0,0,0,0,0,0
ENSG00000258703,RP11-1085N6.4,0,0,0,0,0,0,0
ENSG00000165588,OTX2,8,0,0,4,2,0,0
ENSG00000248550,OTX2-AS1,0,0,0,0,0,0,0
ENSG00000258776,RP11-1085N6.5,0,0,0,0,0,1,0
ENSG00000243801,RN7SL461P,0,0,1,0,0,0,0
ENSG00000200818,RNU6-1204P,0,0,0,0,0,0,0
ENSG00000243388,RPL3P3,0,5,1,0,1,0,0
ENSG00000258758,RP11-613G13.1,0,0,0,0,0,0,0
ENSG00000259136,RP11-108M12.2,0,0,0,0,0,0,0
ENSG00000258592,RP11-108M12.3,0,0,0,0,0,0,0
ENSG00000070367,EXOC5,3256,2920,3877,2402,3607,6590,2859
ENSG00000053770,AP5M1,3790,2491,3538,2883,2679,5718,2701
ENSG00000259008,RP11-932A10.1,0,0,0,0,0,0,0
ENSG00000139977,NAA30,2559,1564,3138,1821,2122,4452,1849
ENSG00000100557,C14orf105,0,1,2,0,0,0,0
ENSG00000151812,SLC35F4,28,36,55,12,113,75,28
ENSG00000259039,RP11-409I10.2,0,0,3,3,5,5,1
ENSG00000258856,CTD-2325K12.1,0,0,0,0,0,0,0
ENSG00000252837,RN7SKP99,0,0,0,0,0,0,0
ENSG00000259969,RP11-999E24.3,850,883,805,508,1280,1453,429
ENSG00000139971,C14orf37,592,380,483,374,184,565,339
ENSG00000258836,RP11-349A22.2,0,0,0,0,0,0,0
ENSG00000243023,UBA52P3,0,0,1,0,0,0,0
ENSG00000243700,RN7SL598P,0,0,0,0,0,0,0
ENSG00000258519,RP11-349A22.3,0,0,0,0,0,0,0
ENSG00000131966,ACTR10,4561,2347,4895,3195,4916,8697,3390
ENSG00000100567,PSMA3,1782,1513,1660,968,2193,2634,1374
ENSG00000258682,CTD-2002H8.2,10,3,18,11,0,25,9
ENSG00000257621,PSMA3-AS1,2645,2013,2348,1510,2450,3411,1601
ENSG00000180189,HMGB1P14,0,0,6,3,0,2,3
ENSG00000279636,LINC00216,13,2,11,4,50,10,4
ENSG00000252782,RNU6-341P,0,0,0,0,1,2,0
ENSG00000032219,ARID4A,1738,1188,1997,1230,1255,3201,1197
ENSG00000258658,RP11-517O13.3,0,4,0,0,0,0,2
ENSG00000196860,TOMM20L,1,6,2,0,0,6,1
ENSG00000258378,RP11-517O13.1,3,0,1,0,14,0,0
ENSG00000100575,TIMM9,732,582,766,435,1094,1066,509
ENSG00000100578,KIAA0586,1080,535,1073,603,592,1357,525
ENSG00000252198,Y_RNA,1,0,0,1,0,0,0
ENSG00000258650,HSBP1P1,0,0,0,0,0,0,0
ENSG00000258900,HNRNPCP1,16,6,7,1,38,16,11
ENSG00000239510,RPL9P5,0,0,3,0,0,6,0
ENSG00000165617,DACT1,516,255,672,339,524,679,306
ENSG00000213598,RP11-112J1.1,26,30,70,24,64,9,7
ENSG00000258734,RP11-112J1.3,10,1,11,2,0,10,6
ENSG00000258583,LINC01500,2,0,1,0,0,0,0
ENSG00000258685,CTD-2315A10.2,0,0,0,0,0,0,0
ENSG00000258996,CTD-2315A10.1,0,0,0,0,0,0,0
ENSG00000100592,DAAM1,3032,1696,3303,1359,1722,3870,1561
ENSG00000181619,GPR135,229,166,292,106,155,339,191
ENSG00000126790,L3HYPDH,441,336,257,188,297,566,249
ENSG00000050130,JKAMP,1789,1189,2404,1294,1697,3190,1441
ENSG00000151838,CCDC175,42,29,10,21,55,34,13
ENSG00000139970,RTN1,54435,26226,82059,36806,54564,118429,56617
ENSG00000263629,MIR5586,0,0,0,0,0,0,0
ENSG00000261120,RP11-62H20.1,0,6,7,4,3,11,7
ENSG00000131951,LRRC9,41,11,41,27,4,83,27
ENSG00000258553,RP11-16B13.1,3,0,0,1,0,1,2
ENSG00000126773,PCNX4,2913,2426,2779,1968,1560,4740,1871
ENSG00000100612,DHRS7,2762,2001,2301,1854,2487,3127,1880
ENSG00000258896,SCOCP1,0,0,1,2,0,0,1
ENSG00000258563,PSMA3P,0,0,0,0,0,0,0
ENSG00000242135,RPL17P2,0,0,0,0,0,0,0
ENSG00000254718,CTD-2184C24.2,18,12,7,4,5,18,3
ENSG00000100614,PPM1A,6625,4345,8996,5449,6812,14008,6156
ENSG00000258556,CTD-2568P8.1,0,0,0,0,0,0,0
ENSG00000179008,C14orf39,4,2,2,4,1,26,2
ENSG00000258427,RBM8B,1,10,9,2,3,0,0
ENSG00000259169,GNRHR2P1,0,0,0,2,0,0,0
ENSG00000258692,SALL4P7,0,1,1,0,0,1,0
ENSG00000184302,SIX6,0,0,0,0,0,2,0
ENSG00000258670,RP11-1042B17.3,2,0,0,0,0,1,0
ENSG00000258764,RP11-1042B17.4,0,0,0,0,0,0,0
ENSG00000244756,RP11-1042B17.1,0,0,0,0,0,4,0
ENSG00000241354,RP11-1042B17.2,0,0,1,0,0,0,0
ENSG00000258952,SALRNA1,0,0,1,0,2,0,0
ENSG00000126778,SIX1,20,17,17,16,16,27,16
ENSG00000100625,SIX4,158,93,237,99,48,188,147
ENSG00000020426,MNAT1,965,678,853,505,1358,1313,585
ENSG00000258445,RP11-307P22.1,5,2,1,0,0,2,4
ENSG00000258485,SRMP2,0,1,0,0,0,6,0
ENSG00000126814,TRMT5,817,457,854,497,835,1203,474
ENSG00000139974,SLC38A6,584,348,447,327,839,809,398
ENSG00000027075,PRKCH,871,490,645,471,925,541,343
ENSG00000182107,TMEM30B,52,62,77,101,36,70,34
ENSG00000247287,RP11-902B17.1,27,37,15,24,0,29,9
ENSG00000258926,RP11-47I22.1,25,12,11,11,0,2,2
ENSG00000250548,RP11-47I22.2,17,10,0,0,1,7,2
ENSG00000232774,FLJ22447,14,6,4,12,0,13,6
ENSG00000258777,HIF1A-AS1,18,9,13,1,0,4,6
ENSG00000100644,HIF1A,5849,3691,3992,2572,2508,5528,2186
ENSG00000258667,HIF1A-AS2,2,1,5,4,0,4,1
ENSG00000023608,SNAPC1,307,201,280,131,226,429,172
ENSG00000279633,RP11-442G21.2,24,10,18,14,90,37,10
ENSG00000139973,SYT16,5837,3884,8701,4906,4809,12923,5287
ENSG00000258956,COX4I1P1,0,0,0,0,0,0,2
ENSG00000258842,RP11-355I22.5,0,0,0,0,0,0,0
ENSG00000186369,LINC00643,117,99,370,93,43,391,173
ENSG00000258903,RP11-355I22.2,0,0,0,0,0,0,0
ENSG00000259142,LINC00644,3,0,1,0,2,0,0
ENSG00000270852,RP11-355I22.8,0,0,0,0,0,0,0
ENSG00000258638,RP11-395B20.2,0,2,0,0,0,0,0
ENSG00000258877,ATP5A1P4,0,0,0,0,0,0,0
ENSG00000140015,KCNH5,1648,906,2121,1081,1256,2693,1397
ENSG00000258995,PARP1P2,0,0,0,0,0,0,0
ENSG00000259093,RP11-1112J20.2,0,0,0,6,2,0,0
ENSG00000126785,RHOJ,1074,932,845,527,942,814,483
ENSG00000258943,RP11-696D21.2,3,7,4,9,0,7,2
ENSG00000179600,GPHB5,0,0,2,0,0,0,0
ENSG00000154001,PPP2R5E,2825,1757,4088,2058,2766,5812,2034
ENSG00000252800,SCARNA20,0,0,0,0,0,0,0
ENSG00000261242,CTD-2302E22.4,10,14,8,4,0,9,12
ENSG00000205767,CTD-2302E22.1,0,0,0,0,0,1,0
ENSG00000270878,CTD-2302E22.5,10,2,10,2,17,7,2
ENSG00000140006,WDR89,456,410,432,297,524,650,213
ENSG00000258645,HSPE1P2,3,2,11,6,3,5,0
ENSG00000202490,RNU6-597P,0,0,0,0,0,0,0
ENSG00000206822,Y_RNA,0,0,0,0,0,0,0
ENSG00000207172,RNU6-1162P,0,0,0,0,0,0,0
ENSG00000274015,CTD-2302E22.6,2,0,6,0,4,10,0
ENSG00000200693,U3,22,7,35,5,0,6,5
ENSG00000126821,SGPP1,1963,1311,1929,1339,1729,3024,1212
ENSG00000258778,RP11-804M7.1,1,0,2,4,0,0,0
ENSG00000252749,RNU7-116P,0,0,0,0,0,0,0
ENSG00000258411,RP11-804M7.2,0,0,0,0,0,0,0
ENSG00000270912,RPS28P1,0,0,0,0,0,0,0
ENSG00000202182,Y_RNA,0,0,0,0,0,0,0
ENSG00000054654,SYNE2,1912,958,1858,1324,1174,2021,1248
ENSG00000140009,ESR2,42,19,56,25,2,48,11
ENSG00000221537,MIR548H1,0,0,0,0,0,0,0
ENSG00000214770,RP11-544I20.2,12,10,16,7,40,32,10
ENSG00000234911,TEX21P,27,7,24,14,27,12,15
ENSG00000258809,CTD-2555O16.1,0,0,0,0,0,0,0
ENSG00000271511,RP11-712C19.1,3,0,2,0,0,2,0
ENSG00000100714,MTHFD1,2817,1370,3461,1426,1885,3285,1738
ENSG00000258824,CTD-2555O16.2,44,29,28,25,18,41,25
ENSG00000272909,CTD-2555O16.4,147,133,114,97,266,165,64
ENSG00000089775,ZBTB25,1752,630,1404,822,1198,1764,800
ENSG00000179841,AKAP5,2550,1296,4262,1845,1924,4424,2429
ENSG00000126804,ZBTB1,1487,927,1418,915,1410,2002,912
ENSG00000259116,RP11-973N13.4,6,0,2,2,0,8,3
ENSG00000259160,RP11-973N13.5,0,0,0,0,0,0,0
ENSG00000126803,HSPA2,2520,2582,3633,3212,8748,5483,1945
ENSG00000165807,PPP1R36,25,14,22,7,30,32,18
ENSG00000259076,RP11-973N13.3,0,0,0,0,0,0,0
ENSG00000259010,RP11-973N13.2,4,1,0,0,0,4,0
ENSG00000126822,PLEKHG3,1222,984,2129,1545,3530,4096,1324
ENSG00000070182,SPTB,1236,378,5153,1042,279,3385,1550
ENSG00000284269,MIR7855,0,0,0,0,0,0,0
ENSG00000252497,RPPH1-2P,0,0,0,0,0,0,0
ENSG00000258289,CHURC1,2900,3367,3628,2903,1813,6856,2158
ENSG00000176153,GPX2,12,10,5,4,0,18,6
ENSG00000139998,RAB15,6861,4539,16793,6017,7295,18589,9731
ENSG00000257365,FNTB,1233,614,1496,682,1702,1902,841
ENSG00000272158,RP11-840I19.5,12,41,11,19,64,37,12
ENSG00000125952,MAX,2894,1740,3436,1599,4037,4143,2249
ENSG00000266531,MIR4706,0,0,0,0,0,0,0
ENSG00000259118,RP11-840I19.3,1,4,8,9,0,7,0
ENSG00000222985,RNU2-14P,0,0,0,0,0,0,0
ENSG00000255002,CTD-2509G16.2,19,0,5,2,0,2,2
ENSG00000258878,CTD-2509G16.3,0,0,0,0,0,0,0
ENSG00000258760,CTD-2509G16.5,0,0,0,0,0,0,0
ENSG00000258613,RPL21P7,0,0,2,0,5,1,2
ENSG00000214759,CTD-2509G16.1,0,0,0,0,0,0,0
ENSG00000259078,PTBP1P,0,1,0,2,2,18,5
ENSG00000266740,MIR4708,0,0,0,0,0,0,0
ENSG00000033170,FUT8,1815,1789,2145,1257,2391,3286,1322
ENSG00000276116,FUT8-AS1,6,20,32,3,5,53,19
ENSG00000180662,RPL21P8,0,0,3,1,2,0,0
ENSG00000207781,MIR625,0,0,0,0,0,0,0
ENSG00000258980,EIF1AXP2,0,0,2,0,0,2,0
ENSG00000258629,CTD-2014B16.1,0,0,1,2,0,0,0
ENSG00000258960,CTD-2014B16.2,0,0,0,0,0,0,0
ENSG00000258847,CTD-2014B16.3,22,26,29,11,90,49,25
ENSG00000277651,CTD-2014B16.5,0,8,2,0,0,0,0
ENSG00000224861,YBX1P1,14,20,31,19,31,15,15
ENSG00000258502,RP11-783L4.1,0,0,0,0,0,0,0
ENSG00000200860,Y_RNA,0,0,0,0,0,0,0
ENSG00000258561,RP11-72M17.1,4,16,0,0,0,16,4
ENSG00000196553,LINC00238,0,2,2,1,0,4,0
ENSG00000171723,GPHN,3033,2574,3994,1877,2604,5180,2348
ENSG00000258796,CTD-2560C21.1,0,0,0,0,0,0,0
ENSG00000258490,RP11-862P13.1,2,0,0,0,0,0,0
ENSG00000172717,FAM71D,7,8,7,3,8,22,6
ENSG00000258988,RP11-125H8.1,1,0,6,0,0,0,0
ENSG00000072415,MPP5,2387,1616,3346,2409,2646,4372,1952
ENSG00000100554,ATP6V1D,7632,4429,8978,5090,10447,14397,7345
ENSG00000199755,Y_RNA,0,0,0,0,0,0,0
ENSG00000134001,EIF2S1,2739,2162,3922,1800,2401,4768,2183
ENSG00000100558,PLEK2,4,7,4,6,4,6,13
ENSG00000265993,MIR5694,0,0,0,0,0,0,0
ENSG00000198133,TMEM229B,1356,735,3190,1142,1519,2915,1982
ENSG00000054690,PLEKHH1,2171,3883,5374,4275,8596,11528,2760
ENSG00000100564,PIGH,975,707,1089,568,1201,1508,862
